Date,Open,High,Low,Close,Adj Close,Volume
2021-06-12,1.4377210140228271,1.493530035018921,1.358178973197937,1.4802199602127075,1.4802199602127075,2801038421
2021-06-13,1.4804940223693848,1.5785130262374878,1.402935028076172,1.5583590269088743,1.5583590269088743,2785909000
2021-06-14,1.5570189952850342,1.5927040576934814,1.510411024093628,1.5751099586486816,1.5751099586486816,2543903347
2021-06-15,1.5738699436187744,1.6114009618759155,1.5453829765319824,1.597756028175354,1.597756028175354,2553205553
2021-06-16,1.5565799474716189,1.5754380226135254,1.475046992301941,1.4825730323791504,1.4825730323791504,2139361752
2021-06-17,1.4845579862594604,1.5384650230407717,1.459475040435791,1.482193946838379,1.482193946838379,1731974000
2021-06-18,1.4827890396118164,1.4932329654693604,1.3796730041503906,1.415395975112915,1.415395975112915,2128905021
2021-06-19,1.4176030158996582,1.4428770542144775,1.386422038078308,1.390570044517517,1.390570044517517,1829155405
2021-06-20,1.3874080181121826,1.4603760242462158,1.3089510202407837,1.4291880130767822,1.4291880130767822,2319196952
2021-06-21,1.427027940750122,1.436257004737854,1.1706039905548096,1.1774799823760986,1.1774799823760986,3987752749
2021-06-22,1.175233006477356,1.263038992881775,1.0029850006103516,1.1532540321350098,1.1532540321350098,5960971784
2021-06-23,1.1558040380477903,1.3055609464645386,1.1118940114974976,1.2528959512710571,1.2528959512710571,4931021068
2021-06-24,1.2514100074768066,1.398589015007019,1.2068990468978882,1.3560869693756104,1.3560869693756104,3368353999
2021-06-25,1.359521985054016,1.392683029174805,1.245303988456726,1.256477952003479,1.256477952003479,4343177013
2021-06-26,1.2543009519577026,1.2913960218429563,1.1985729932785034,1.250440001487732,1.250440001487732,3241467640
2021-06-27,1.2518270015716553,1.3481680154800415,1.2436779737472534,1.3352019786834717,1.3352019786834717,2371576551
2021-06-28,1.3371139764785769,1.3492850065231323,1.3054059743881226,1.3247519731521606,1.3247519731521606,2292440816
2021-06-29,1.3255130052566528,1.4199440479278564,1.320304036140442,1.3684370517730713,1.3684370517730713,2589787987
2021-06-30,1.3729679584503174,1.398116946220398,1.2870630025863647,1.383471965789795,1.383471965789795,2591116345
2021-07-01,1.383813977241516,1.383813977241516,1.3040740489959717,1.3356109857559204,1.3356109857559204,2002167965
2021-07-02,1.332942008972168,1.3943970203399658,1.286607027053833,1.3943970203399658,1.3943970203399658,2159409781
2021-07-03,1.394152045249939,1.44171404838562,1.359663963317871,1.4068360328674316,1.4068360328674316,2028094099
2021-07-04,1.4040080308914185,1.4937169551849363,1.382153034210205,1.458184003829956,1.458184003829956,1806362471
2021-07-05,1.4612209796905518,1.4612209796905518,1.3792840242385864,1.4048980474472046,1.4048980474472046,1759460737
2021-07-06,1.4047119617462158,1.4568870067596436,1.3932820558547974,1.4180530309677124,1.4180530309677124,1477699691
2021-07-07,1.4161529541015625,1.4401129484176636,1.4013270139694214,1.4031180143356323,1.4031180143356323,1349405773
2021-07-08,1.4049639701843262,1.4064970016479492,1.3204280138015747,1.3301459550857544,1.3301459550857544,1580104997
2021-07-09,1.327267050743103,1.3715230226516724,1.2885969877243042,1.3494739532470703,1.3494739532470703,1566915921
2021-07-10,1.3507150411605835,1.364833950996399,1.3205970525741575,1.3360849618911743,1.3360849618911743,1102564201
2021-07-11,1.3351720571517944,1.3663510084152222,1.3244340419769287,1.3481450080871582,1.3481450080871582,870305644
2021-07-12,1.34826397895813,1.3730909824371338,1.2928379774093628,1.315099000930786,1.315099000930786,1198732016
2021-07-13,1.3139729499816897,1.3211239576339722,1.2508009672164917,1.2650829553604126,1.2650829553604126,1243604284
2021-07-14,1.2649379968643188,1.2875380516052246,1.2004430294036863,1.2622580528259275,1.2622580528259275,1647061755
2021-07-15,1.2636940479278564,1.287742018699646,1.2073960304260254,1.2231919765472412,1.2231919765472412,1637907431
2021-07-16,1.2250499725341797,1.2441329956054688,1.1689180135726929,1.1737149953842163,1.1737149953842163,1626548127
2021-07-17,1.171584963798523,1.1936620473861694,1.152655005455017,1.172302007675171,1.172302007675171,1487211065
2021-07-18,1.1728509664535522,1.2160309553146362,1.1707760095596311,1.183698058128357,1.183698058128357,1354296229
2021-07-19,1.1819989681243896,1.190930962562561,1.1172480583190918,1.121116042137146,1.121116042137146,1061358016
2021-07-20,1.1227600574493408,1.1346479654312134,1.0214329957962036,1.0562909841537476,1.0562909841537476,1782242052
2021-07-21,1.054298996925354,1.2211060523986816,1.038182020187378,1.168097972869873,1.168097972869873,2074843118
2021-07-22,1.170251965522766,1.2066789865493774,1.1521339416503906,1.1861610412597656,1.1861610412597656,1494732916
2021-07-23,1.1862499713897705,1.2070330381393433,1.147737979888916,1.206307053565979,1.206307053565979,1215895311
2021-07-24,1.2070720195770264,1.2479729652404783,1.1990180015563965,1.2334970235824585,1.2334970235824585,1227752700
2021-07-25,1.2335660457611084,1.238433003425598,1.1916170120239258,1.2285009622573853,1.2285009622573853,1036357455
2021-07-26,1.2287219762802124,1.3990110158920288,1.224362015724182,1.258492946624756,1.258492946624756,3004669560
2021-07-27,1.2559280395507812,1.3148030042648315,1.2153600454330444,1.2784459590911863,1.2784459590911863,2145865207
2021-07-28,1.280825972557068,1.3165830373764038,1.2600480318069458,1.2835040092468262,1.2835040092468262,1793329178
2021-07-29,1.2864940166473389,1.299072027206421,1.2609920501708984,1.2840839624404907,1.2840839624404907,1466954743
2021-07-30,1.285791039466858,1.3173539638519287,1.2504949569702148,1.3089519739151,1.3089519739151,1556740433
2021-07-31,1.309885025024414,1.3324029445648191,1.2888599634170532,1.3223450183868408,1.3223450183868408,1312376664
2021-08-01,1.319957971572876,1.3867369890213013,1.3002699613571167,1.317729949951172,1.317729949951172,1862585305
2021-08-02,1.3157700300216677,1.3495689630508425,1.296774983406067,1.3100680112838743,1.3100680112838743,1431593693
2021-08-03,1.3093899488449097,1.3827370405197144,1.2631889581680298,1.3650259971618652,1.3650259971618652,2100675041
2021-08-04,1.3697830438613892,1.3925390243530271,1.3243659734725952,1.3765640258789062,1.3765640258789062,1899638009
2021-08-05,1.376939058303833,1.3973150253295898,1.3405200242996216,1.386144995689392,1.386144995689392,1722512650
2021-08-06,1.386193037033081,1.424118995666504,1.363698959350586,1.401785969734192,1.401785969734192,1882912649
2021-08-07,1.4025230407714844,1.4845980405807495,1.3967499732971191,1.4706770181655884,1.4706770181655884,2489155525
2021-08-08,1.4730969667434692,1.4942729473114014,1.4086250066757202,1.4278299808502195,1.4278299808502195,1977739378
2021-08-09,1.4266170263290403,1.4985640048980713,1.394436001777649,1.4776400327682495,1.4776400327682495,1821319632
2021-08-10,1.4752620458602903,1.6995749473571775,1.458569049835205,1.672566056251526,1.672566056251526,3460499377
2021-08-11,1.6779489517211914,1.894405961036682,1.6706609725952148,1.7980380058288574,1.7980380058288574,6144078169
2021-08-12,1.7958029508590698,1.866757035255432,1.6841249465942385,1.823878049850464,1.823878049850464,5590812297
2021-08-13,1.832759976387024,2.145925998687744,1.828374028205872,2.1360790729522705,2.1360790729522705,7661020085
2021-08-14,2.13828706741333,2.250360012054444,2.093592882156372,2.1916871070861816,2.1916871070861816,7965959274
2021-08-15,2.1898961067199707,2.2484309673309326,2.0395619869232178,2.169152975082397,2.169152975082397,5964077684
2021-08-16,2.16786789894104,2.1954500675201416,2.051723957061768,2.079416990280152,2.079416990280152,4479074279
2021-08-17,2.072314977645874,2.1410460472106934,1.9127540588378904,1.9266010522842407,1.9266010522842407,3862425430
2021-08-18,1.924479961395264,2.1612889766693115,1.8876750469207764,2.108560085296631,2.108560085296631,4919304569
2021-08-19,2.105524063110352,2.449876070022583,2.047940969467163,2.428139925003052,2.428139925003052,8287149082
2021-08-20,2.4377949237823486,2.5752758979797363,2.3786120414733887,2.4577019214630127,2.4577019214630127,8323304733
2021-08-21,2.457214117050171,2.52898907661438,2.387615919113159,2.4354350566864014,2.4354350566864014,4710945373
2021-08-22,2.436861991882324,2.7186119556427,2.433664083480835,2.7137250900268555,2.7137250900268555,6726764969
2021-08-23,2.708616018295288,2.967397928237915,2.693826913833618,2.917386054992676,2.917386054992676,9761269047
2021-08-24,2.9200379848480225,2.9474029541015625,2.5983190536499023,2.7210910320281982,2.7210910320281982,9395142433
2021-08-25,2.7256290912628174,2.79599404335022,2.6087958812713623,2.7381319999694824,2.7381319999694824,6920886097
2021-08-26,2.741166114807129,2.783461093902588,2.4737660884857178,2.53552794456482,2.53552794456482,6555135612
2021-08-27,2.5317718982696533,2.9444470405578613,2.4986989498138428,2.944196939468384,2.944196939468384,8077144313
2021-08-28,2.947338104248047,2.9486749172210693,2.7824740409851074,2.847490072250366,2.847490072250366,5503772825
2021-08-29,2.8500289916992188,2.9362521171569824,2.7303359508514404,2.8559861183166504,2.8559861183166504,5290685515
2021-08-30,2.850740909576416,2.885241985321045,2.724317073822021,2.7331600189208984,2.7331600189208984,5221151798
2021-08-31,2.7376410961151123,2.877877950668335,2.7064731121063232,2.772475004196167,2.772475004196167,5085983512
2021-09-01,2.769947052001953,2.902614116668701,2.726326942443848,2.870767116546631,2.870767116546631,4652638822
2021-09-02,2.869750022888184,3.099185943603516,2.8397810459136963,2.963438034057617,2.963438034057617,7376031836
2021-09-03,2.959315061569214,3.0294361114501958,2.9076058864593506,2.9682390689849854,2.9682390689849854,5244576777
2021-09-04,2.9663898944854736,2.9663898944854736,2.8102059364318848,2.8328070640563965,2.8328070640563965,4675923261
2021-09-05,2.8314249515533447,2.9549710750579834,2.826376914978028,2.9108240604400635,2.9108240604400635,4259327908
2021-09-06,2.911581039428711,2.926229953765869,2.804008960723877,2.831897020339966,2.831897020339966,4625766871
2021-09-07,2.8328070640563965,2.87251091003418,2.0409529209136963,2.502490997314453,2.502490997314453,11700337851
